patch_id,region,split,t1_path,t2_path,label_path,patch_size,n_bands,change_pixels,total_pixels,change_pct
western_ghats_train_00106,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00106_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00106_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00106_label.npy,256,12,903,65536,1.38
western_ghats_train_00107,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00107_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00107_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00107_label.npy,256,12,1160,65536,1.77
western_ghats_train_00108,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00108_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00108_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00108_label.npy,256,12,14574,65536,22.24
western_ghats_train_00109,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00109_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00109_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00109_label.npy,256,12,490,65536,0.75
western_ghats_train_00110,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00110_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00110_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00110_label.npy,256,12,3211,65536,4.9
western_ghats_train_00111,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00111_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00111_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00111_label.npy,256,12,1427,65536,2.18
western_ghats_train_00112,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00112_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00112_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00112_label.npy,256,12,10300,65536,15.72
western_ghats_train_00113,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00113_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00113_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00113_label.npy,256,12,449,65536,0.69
western_ghats_train_00114,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00114_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00114_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00114_label.npy,256,12,2796,65536,4.27
western_ghats_train_00115,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00115_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00115_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00115_label.npy,256,12,2012,65536,3.07
western_ghats_train_00116,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00116_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00116_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00116_label.npy,256,12,512,65536,0.78
western_ghats_train_00117,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00117_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00117_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00117_label.npy,256,12,801,65536,1.22
western_ghats_train_00118,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00118_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00118_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00118_label.npy,256,12,120,65536,0.18
western_ghats_train_00119,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00119_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00119_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00119_label.npy,256,12,140,65536,0.21
western_ghats_train_00120,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00120_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00120_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00120_label.npy,256,12,1553,65536,2.37
western_ghats_train_00121,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00121_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00121_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00121_label.npy,256,12,3351,65536,5.11
western_ghats_train_00122,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00122_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00122_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00122_label.npy,256,12,4914,65536,7.5
western_ghats_train_00123,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00123_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00123_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00123_label.npy,256,12,517,65536,0.79
western_ghats_train_00124,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00124_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00124_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00124_label.npy,256,12,1823,65536,2.78
western_ghats_train_00125,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00125_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00125_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00125_label.npy,256,12,312,65536,0.48
western_ghats_train_00126,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00126_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00126_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00126_label.npy,256,12,107,65536,0.16
western_ghats_train_00127,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00127_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00127_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00127_label.npy,256,12,13548,65536,20.67
western_ghats_train_00128,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00128_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00128_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00128_label.npy,256,12,1700,65536,2.59
western_ghats_train_00129,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00129_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00129_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00129_label.npy,256,12,249,65536,0.38
western_ghats_train_00130,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00130_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00130_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00130_label.npy,256,12,1479,65536,2.26
western_ghats_train_00131,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00131_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00131_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00131_label.npy,256,12,5298,65536,8.08
western_ghats_train_00132,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00132_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00132_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00132_label.npy,256,12,225,65536,0.34
western_ghats_train_00133,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00133_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00133_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00133_label.npy,256,12,3778,65536,5.76
western_ghats_train_00134,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00134_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00134_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00134_label.npy,256,12,1323,65536,2.02
western_ghats_train_00135,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00135_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00135_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00135_label.npy,256,12,904,65536,1.38
western_ghats_train_00136,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00136_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00136_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00136_label.npy,256,12,569,65536,0.87
western_ghats_train_00137,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00137_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00137_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00137_label.npy,256,12,1826,65536,2.79
western_ghats_train_00138,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00138_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00138_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00138_label.npy,256,12,346,65536,0.53
western_ghats_train_00139,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00139_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00139_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00139_label.npy,256,12,635,65536,0.97
western_ghats_train_00140,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00140_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00140_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00140_label.npy,256,12,588,65536,0.9
western_ghats_train_00141,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00141_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00141_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00141_label.npy,256,12,216,65536,0.33
western_ghats_train_00142,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00142_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00142_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00142_label.npy,256,12,3264,65536,4.98
western_ghats_train_00143,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00143_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00143_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00143_label.npy,256,12,2462,65536,3.76
western_ghats_train_00144,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00144_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00144_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00144_label.npy,256,12,2051,65536,3.13
western_ghats_train_00145,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00145_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00145_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00145_label.npy,256,12,594,65536,0.91
western_ghats_train_00146,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00146_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00146_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00146_label.npy,256,12,322,65536,0.49
western_ghats_train_00147,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00147_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00147_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00147_label.npy,256,12,895,65536,1.37
western_ghats_train_00148,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00148_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00148_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00148_label.npy,256,12,2388,65536,3.64
western_ghats_train_00149,western_ghats,train,data/processed/patches/western_ghats/train/western_ghats_train_00149_t1.npy,data/processed/patches/western_ghats/train/western_ghats_train_00149_t2.npy,data/processed/patches/western_ghats/train/western_ghats_train_00149_label.npy,256,12,1730,65536,2.64
